country,date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,code,continent,population,median_age,new_cases,new_deaths,new_vaccinations,trend_status
Latvia,2025-05-31,977780.0,519802.94,7610.0,4045.5935,2979624.0,1346184.0,1305976.0,69.4277,LVA,Europe,1881059.0,42.94599914550781,5.0,7.0,0.0,Insufficient data
Indonesia,2025-05-31,6830274.0,24496.148,162059.0,581.20966,448199870.0,204419400.0,174965140.0,62.749634,IDN,Asia,278830527.0,29.56100082397461,30.0,0.0,0.0,Insufficient data
Saint Barthelemy,2025-05-31,5507.0,503014.25,5.0,456.7044,,,,,BLM,North America,10948.0,38.70700073242188,0.0,0.0,0.0,Insufficient data
Montserrat,2025-05-31,1403.0,313449.5,8.0,1787.31,4619.0,2104.0,1952.0,43.610367,MSR,North America,4476.0,41.3849983215332,0.0,0.0,0.0,Insufficient data
Uganda,2025-05-31,172177.0,3639.1272,3632.0,76.76583,26406936.0,20033188.0,13061126.0,27.605951,UGA,Africa,47312718.0,16.33799934387207,2.0,0.0,0.0,Insufficient data
Burkina Faso,2025-05-31,22208.0,986.6259,400.0,17.77064,7893609.0,6089089.0,5232347.0,23.245539,BFA,Africa,22509038.0,17.041000366210938,4.0,0.0,0.0,Insufficient data
Tanzania,2025-05-31,43497.0,672.1647,846.0,13.073345,39392420.0,34434932.0,32165792.0,49.706203,TZA,Africa,64711822.0,17.124000549316406,58.0,0.0,0.0,Insufficient data
Kiribati,2025-05-31,5085.0,38970.594,24.0,183.932,219980.0,100900.0,81474.0,62.44032,KIR,Oceania,130483.0,22.52899932861328,0.0,0.0,0.0,Insufficient data
Liechtenstein,2025-05-31,21619.0,549570.4,89.0,2262.4434,74337.0,26771.0,,,LIE,Europe,39338.0,44.01399993896485,1.0,0.0,0.0,Insufficient data
Chile,2025-05-31,5410163.0,276691.75,62874.0,3215.5625,66864900.0,18088516.0,17700116.0,90.523636,CHL,South America,19553033.0,35.5260009765625,9.0,0.0,0.0,Improving
Djibouti,2025-05-31,15690.0,13798.247,189.0,166.21214,723789.0,421573.0,401208.0,35.28341,DJI,Africa,1137101.0,24.084999084472656,0.0,0.0,0.0,Insufficient data
Lesotho,2025-05-31,36140.0,15808.499,709.0,310.13354,1339097.0,1014073.0,938088.0,41.03421,LSO,Africa,2286112.0,21.263999938964844,2.0,0.0,0.0,Insufficient data
Greenland,2025-05-31,11971.0,213714.42,21.0,374.90628,79738.0,41227.0,38511.0,68.75246,GRL,North America,56014.0,33.92399978637695,0.0,0.0,0.0,Insufficient data
Democratic Republic of Congo,2025-05-31,101008.0,986.4354,1474.0,14.394957,18808672.0,17045720.0,14399520.0,14.062447,COD,Africa,102396974.0,15.765999794006348,2.0,0.0,0.0,Insufficient data
Antigua and Barbuda,2025-05-31,9106.0,98072.16,146.0,1572.4286,136512.0,64290.0,62384.0,67.187935,ATG,North America,92850.0,35.071998596191406,0.0,0.0,0.0,Insufficient data
South Sudan,2025-05-31,18873.0,1712.4308,147.0,13.337961,4365547.0,4315127.0,4273253.0,38.773117,SSD,Africa,11021175.0,17.59000015258789,1.0,0.0,0.0,Insufficient data
New Caledonia,2025-05-31,80203.0,279326.44,314.0,1093.5813,480702.0,192375.0,184816.0,64.36666,NCL,Oceania,287130.0,33.5890007019043,0.0,0.0,0.0,Insufficient data
Martinique,2025-05-31,230354.0,659167.5,1104.0,3159.1418,,,,,MTQ,North America,349462.0,48.23899841308594,0.0,0.0,0.0,Insufficient data
Malaysia,2025-05-31,5329836.0,153617.53,37351.0,1076.5375,72657256.0,28138564.0,27551144.0,79.40842,MYS,Asia,34695494.0,29.572999954223636,0.0,0.0,0.0,Insufficient data
Morocco,2025-05-31,1279115.0,34265.92,16305.0,436.791,55389600.0,25020168.0,23521988.0,63.012527,MAR,Africa,37329068.0,28.875,0.0,0.0,0.0,Insufficient data
Congo,2025-05-31,25234.0,4181.2036,389.0,64.45622,833210.0,695760.0,654119.0,10.838571,COG,Africa,6035104.0,18.20199966430664,0.0,0.0,0.0,Insufficient data
Jordan,2025-05-31,1746997.0,155202.14,14122.0,1254.5897,10057975.0,4821579.0,4558313.0,40.495773,JOR,Asia,11256269.0,23.94300079345703,0.0,0.0,0.0,Insufficient data
Tuvalu,2025-05-31,2943.0,293947.25,1.0,99.88014,26783.0,9763.0,9505.0,94.93607,TUV,Oceania,10012.0,24.256000518798828,0.0,0.0,0.0,Insufficient data
Bolivia,2025-05-31,1212173.0,100369.08,22389.0,1853.8304,14690530.0,7361008.0,6160585.0,51.01023,BOL,South America,12077156.0,24.392000198364254,1.0,0.0,0.0,Stable
Jersey,2025-05-31,66391.0,641502.3,161.0,1555.6608,266953.0,84365.0,81882.0,79.11839,JEY,Europe,103493.0,42.867000579833984,0.0,0.0,0.0,Insufficient data
Kyrgyzstan,2025-05-31,88953.0,12788.335,1024.0,147.21544,3661335.0,1736541.0,1406016.0,20.2136,KGZ,Asia,6955792.0,24.975000381469727,0.0,0.0,0.0,Insufficient data
Brazil,2025-05-31,37748652.0,179493.6,702981.0,3342.6514,516237120.0,189643420.0,176164200.0,83.76549,BRA,South America,210306411.0,33.50600051879883,12290.0,60.0,0.0,Improving
Aruba,2025-05-31,44224.0,410271.62,292.0,2708.921,174914.0,90546.0,84368.0,78.26926,ABW,North America,107792.0,40.766998291015625,0.0,0.0,0.0,Insufficient data
Zambia,2025-05-31,349892.0,17361.838,4078.0,202.35266,13615707.0,11711565.0,9213802.0,45.719406,ZMB,Africa,20152935.0,17.288000106811523,0.0,0.0,0.0,Insufficient data
Tokelau,2025-05-31,80.0,34602.074,0.0,0.0,5374.0,2203.0,2203.0,95.28547,TKL,Oceania,2312.0,26.55500030517578,0.0,0.0,0.0,Insufficient data
Angola,2025-05-31,107487.0,3016.3298,1937.0,54.35663,27819132.0,16550642.0,9609080.0,26.965265,AGO,Africa,35635028.0,16.389999389648438,0.0,0.0,0.0,Insufficient data
Falkland Islands,2025-05-31,1923.0,547083.94,0.0,0.0,4407.0,2632.0,1775.0,50.497868,FLK,South America,3515.0,40.935001373291016,0.0,0.0,0.0,Insufficient data
Central African Republic,2025-05-31,15475.0,3035.4814,113.0,22.16539,3342248.0,2600389.0,2484985.0,48.74395,CAF,Africa,5098038.0,14.29800033569336,3.0,0.0,0.0,Insufficient data
Gambia,2025-05-31,12627.0,4789.355,372.0,141.09766,1444492.0,674314.0,539186.0,20.451042,GMB,Africa,2636472.0,17.985000610351562,0.0,0.0,0.0,Insufficient data
Wallis and Futuna,2025-05-31,3760.0,326928.1,9.0,782.54065,18058.0,7150.0,6803.0,59.15138,WLF,Oceania,11501.0,36.5989990234375,0.0,0.0,0.0,Insufficient data
Pitcairn,2025-05-31,4.0,88888.89,0.0,0.0,,,,,PCN,Oceania,,,0.0,0.0,0.0,Insufficient data
South Africa,2025-05-31,4072965.0,65294.46,102595.0,1644.7195,41798812.0,24210952.0,21038796.0,33.727688,ZAF,Africa,62378417.0,27.91900062561035,9.0,0.0,0.0,Insufficient data
Norway,2025-05-31,1537066.0,281679.22,5732.0,1050.4332,13020641.0,4346995.0,4061312.0,74.42668,NOR,Europe,5456796.0,39.43600082397461,674.0,0.0,0.0,Stable
Moldova,2025-05-31,650969.0,214135.53,12284.0,4040.808,2293086.0,1109524.0,1078961.0,35.492302,MDA,Europe,3039986.0,37.47800064086914,19.0,0.0,0.0,Insufficient data
Singapore,2025-05-31,3006155.0,532073.4,2024.0,358.23718,15302530.0,5287005.0,5248693.0,92.89906,SGP,Asia,5649888.0,34.87799835205078,0.0,0.0,0.0,Insufficient data
Armenia,2025-05-31,454375.0,157720.9,8785.0,3049.4155,2256919.0,1150915.0,1030758.0,35.779274,ARM,Asia,2880880.0,35.814998626708984,26.0,0.0,0.0,Insufficient data
American Samoa,2025-05-31,8359.0,172831.6,34.0,702.9877,,,,,ASM,Oceania,48365.0,27.927000045776367,0.0,0.0,0.0,Insufficient data
Haiti,2025-05-31,34786.0,3023.922,860.0,74.759186,680104.0,521396.0,366339.0,3.1845589,HTI,North America,11503603.0,23.25,0.0,0.0,0.0,Insufficient data
Bangladesh,2025-05-31,2051706.0,12112.686,29499.0,174.15367,361742560.0,151507170.0,142201680.0,83.95181,BGD,Asia,169384891.0,24.989999771118164,53.0,0.0,0.0,Insufficient data
Turkmenistan,2025-05-31,0.0,0.0,0.0,0.0,16775970.0,4614869.0,4568901.0,63.19193,TKM,Asia,7230197.0,25.93099975585937,0.0,0.0,0.0,Insufficient data
Poland,2025-05-31,6780052.0,176629.47,120981.0,3151.7178,58634590.0,22984544.0,22705868.0,59.15184,POL,Europe,38385734.0,40.86399841308594,765.0,0.0,0.0,Improving
Seychelles,2025-05-31,51899.0,413429.12,172.0,1370.1576,224558.0,88520.0,83565.0,66.56815,SYC,Africa,125533.0,33.38800048828125,0.0,0.0,0.0,Insufficient data
Spain,2025-05-31,13980340.0,292302.16,121864.0,2547.9429,119228504.0,41351230.0,40739124.0,85.17771,ESP,Europe,47828386.0,44.391998291015625,0.0,0.0,0.0,Insufficient data
Costa Rica,2025-05-31,1238202.0,243655.94,9383.0,1846.4061,13576935.0,4650636.0,4369784.0,85.98951,CRI,North America,5081764.0,33.5359992980957,658.0,2.0,0.0,Improving
Samoa,2025-05-31,17057.0,79235.375,31.0,144.0052,453083.0,191403.0,177954.0,82.66549,WSM,Oceania,215270.0,20.090999603271484,0.0,0.0,0.0,Insufficient data
Canada,2025-05-31,4819055.0,124134.44,55282.0,1424.0135,102877160.0,34742936.0,31758252.0,81.80634,CAN,North America,38821259.0,40.25299835205078,0.0,0.0,0.0,Insufficient data
North Korea,2025-05-31,0.0,0.0,0.0,0.0,,,,,PRK,Asia,26328843.0,35.80500030517578,0.0,0.0,0.0,Insufficient data
Guernsey,2025-05-31,35326.0,554133.3,67.0,1050.9803,178525.0,54223.0,52710.0,82.68235,GGY,Europe,63750.0,43.880001068115234,0.0,0.0,0.0,Insufficient data
Barbados,2025-05-31,108848.0,385542.84,593.0,2100.4236,384049.0,163853.0,155047.0,54.91811,BRB,North America,282324.0,38.652000427246094,7.0,0.0,0.0,Insufficient data
Australia,2025-05-31,11861161.0,452699.0,25236.0,963.1698,69686750.0,22231734.0,21647524.0,82.62102,AUS,Oceania,26200987.0,37.512001037597656,0.0,0.0,0.0,Insufficient data
Russia,2025-05-31,24901467.0,171050.19,404290.0,2777.1006,187374510.0,89081600.0,79702400.0,54.74822,RUS,Europe,145579889.0,39.07099914550781,0.0,0.0,0.0,Insufficient data
United States Virgin Islands,2025-05-31,25389.0,293443.22,132.0,1525.6411,,,,,VIR,North America,86521.0,44.57099914550781,0.0,0.0,0.0,Insufficient data
Uzbekistan,2025-05-31,175118.0,5012.114,1016.0,29.079292,83937950.0,22094470.0,18451780.0,52.81149,UZB,Asia,34938953.0,26.836000442504883,31.0,0.0,0.0,Insufficient data
Ghana,2025-05-31,172458.0,5202.486,1463.0,44.133858,25624828.0,13864186.0,10780003.0,32.519695,GHA,Africa,33149152.0,20.73600006103516,62.0,0.0,0.0,Insufficient data
El Salvador,2025-05-31,202019.0,32167.012,4230.0,673.53296,11459448.0,4659970.0,4397817.0,70.025406,SLV,North America,6280316.0,26.51000022888184,7.0,0.0,0.0,Insufficient data
Saint Helena,2025-05-31,2166.0,403427.1,0.0,0.0,7892.0,4361.0,3531.0,65.76643,SHN,Africa,5369.0,50.2140007019043,0.0,0.0,0.0,Insufficient data
Syria,2025-05-31,57423.0,2556.4316,3163.0,140.81453,5090630.0,3295630.0,2358365.0,10.499275,SYR,Asia,22462170.0,21.58799934387207,0.0,0.0,0.0,Insufficient data
Fiji,2025-05-31,69047.0,75097.78,885.0,962.555,1555182.0,712025.0,641194.0,69.73836,FJI,Oceania,919428.0,27.475000381469727,0.0,0.0,0.0,Insufficient data
San Marino,2025-05-31,25292.0,741418.25,126.0,3693.6064,69338.0,26357.0,23633.0,69.27857,SMR,Europe,34113.0,46.78200149536133,0.0,0.0,0.0,Insufficient data
British Virgin Islands,2025-05-31,7645.0,199368.9,64.0,1669.0137,41453.0,19466.0,18261.0,47.621655,VGB,North America,38346.0,37.119998931884766,1.0,0.0,0.0,Insufficient data
Luxembourg,2025-05-31,397862.0,608989.56,1000.0,1530.6552,1374547.0,481957.0,37868.0,5.796285,LUX,Europe,653315.0,38.67599868774414,197.0,0.0,0.0,Stable
Germany,2025-05-31,38437864.0,457124.38,174979.0,2080.9473,193241460.0,64876300.0,63566136.0,75.596375,DEU,Europe,84086227.0,45.02399826049805,0.0,0.0,0.0,Insufficient data
India,2025-05-31,45050188.0,31604.781,533693.0,374.41022,2206868000.0,1027438900.0,951990500.0,66.78652,IND,Asia,1425423209.0,27.68400001525879,5437.0,29.0,0.0,Insufficient data
Cape Verde,2025-05-31,64474.0,124048.1,417.0,802.3088,859940.0,356734.0,308720.0,59.39779,CPV,Africa,519750.0,27.32200050354004,0.0,0.0,0.0,Insufficient data
New Zealand,2025-05-31,2668236.0,519948.53,4538.0,884.302,13382576.0,4302330.0,4291717.0,83.63098,NZL,Oceania,5131731.0,37.06800079345703,0.0,0.0,0.0,Insufficient data
Georgia,2025-05-31,1864334.0,491288.8,17151.0,4519.6274,2930677.0,1654504.0,1276173.0,33.62968,GEO,Asia,3794782.0,36.63399887084961,0.0,0.0,0.0,Insufficient data
Croatia,2025-05-31,1356961.0,347312.56,18793.0,4810.0464,5435966.0,2323025.0,2251809.0,57.63479,HRV,Europe,3907031.0,44.61100006103516,133.0,0.0,0.0,Improving
Suriname,2025-05-31,82510.0,132403.25,1406.0,2256.199,554588.0,267820.0,237879.0,38.172287,SUR,South America,623172.0,27.864999771118164,2.0,0.0,0.0,Insufficient data
Somalia,2025-05-31,27334.0,1535.4545,1361.0,76.45254,10555834.0,8972167.0,7666835.0,43.06752,SOM,Africa,17801895.0,15.371000289916992,0.0,0.0,0.0,Insufficient data
Austria,2025-05-31,6083135.0,671081.2,22534.0,2485.9128,20468732.0,6899873.0,6683263.0,73.72863,AUT,Europe,9064678.0,42.83200073242188,10.0,0.0,0.0,Improving
Slovakia,2025-05-31,1885991.0,344586.84,21352.0,3901.1948,7222380.0,2840017.0,2791711.0,51.00697,SVK,Europe,5473195.0,40.90399932861328,22.0,0.0,0.0,Improving
Israel,2025-05-31,4841558.0,531855.6,12707.0,1395.8915,18852564.0,7055466.0,6385731.0,70.14864,ISR,Asia,9103143.0,29.086000442504883,0.0,0.0,0.0,Insufficient data
Saint Pierre and Miquelon,2025-05-31,3426.0,594791.7,2.0,347.22223,,,,,SPM,North America,5760.0,45.98899841308594,0.0,0.0,0.0,Insufficient data
Cuba,2025-05-31,1113672.0,100695.29,8530.0,771.26013,45995748.0,10805570.0,10053658.0,90.90253,CUB,North America,11059822.0,41.505001068115234,2.0,0.0,0.0,Insufficient data
Gabon,2025-05-31,49069.0,20186.773,307.0,126.29847,572672.0,311244.0,257471.0,10.592245,GAB,Africa,2430750.0,21.475000381469727,0.0,0.0,0.0,Insufficient data
Bahrain,2025-05-31,696614.0,454275.94,1536.0,1001.6564,3476633.0,1241174.0,1226796.0,80.00182,BHR,Asia,1533460.0,31.683000564575195,0.0,0.0,0.0,Insufficient data
Venezuela,2025-05-31,552743.0,19591.773,5856.0,207.56378,37860990.0,22157232.0,14966671.0,53.048817,VEN,South America,28213015.0,28.809999465942383,9.0,0.0,0.0,Insufficient data
Cyprus,2025-05-31,713471.0,758708.25,1364.0,1450.4836,1891597.0,671193.0,656138.0,69.774,CYP,Europe,1331376.0,37.3390007019043,151.0,0.0,0.0,Stable
Finland,2025-05-31,1512105.0,271507.2,11466.0,2058.7866,13327120.0,4524288.0,4347113.0,78.054924,FIN,Europe,5569300.0,42.5260009765625,157.0,0.0,0.0,Improving
Afghanistan,2025-05-31,235214.0,5796.4683,7998.0,197.09776,22964750.0,19151368.0,18370386.0,45.270844,AFG,Asia,40578847.0,16.75200080871582,0.0,0.0,0.0,Insufficient data
Malta,2025-05-31,123758.0,234304.06,1036.0,1961.4005,1408793.0,478953.0,471565.0,89.27875,MLT,Europe,528194.0,39.74599838256836,67.0,5.0,0.0,Stable
Albania,2025-05-31,337197.0,119251.42,3608.0,1275.9874,3088966.0,1349255.0,1279333.0,45.24426,ALB,Europe,2827614.0,35.94300079345703,0.0,0.0,0.0,Insufficient data
Ukraine,2025-05-31,5543510.0,135046.92,109925.0,2677.9124,35735490.0,16267198.0,15741036.0,38.347157,UKR,Europe,41048768.0,41.45100021362305,156.0,0.0,0.0,Improving
Bosnia and Herzegovina,2025-05-31,404285.0,126149.76,16406.0,5119.193,1924950.0,943394.0,846080.0,26.400383,BIH,Europe,3204802.0,44.55899810791016,1.0,0.0,0.0,Insufficient data
East Timor,2025-05-31,23460.0,17132.854,138.0,100.781494,2028798.0,886838.0,801759.0,58.552513,TLS,Asia,1369299.0,20.63999938964844,0.0,0.0,0.0,Insufficient data
Northern Mariana Islands,2025-05-31,14985.0,325047.2,41.0,889.3516,,,,,MNP,Oceania,46101.0,35.17900085449219,0.0,0.0,0.0,Insufficient data
Qatar,2025-05-31,514524.0,177884.2,690.0,238.55077,7609178.0,2852178.0,2852178.0,98.60714,QAT,Asia,2892466.0,32.45800018310547,0.0,0.0,0.0,Insufficient data
Kenya,2025-05-31,344135.0,6343.215,5689.0,104.86161,23750432.0,14494372.0,11090440.0,20.442282,KEN,Africa,54252458.0,19.27199935913086,1.0,0.0,0.0,Insufficient data
Tonga,2025-05-31,16992.0,161746.92,13.0,123.74706,204737.0,87375.0,77390.0,73.66758,TON,Oceania,105053.0,20.72599983215332,0.0,0.0,0.0,Insufficient data
Guinea-Bissau,2025-05-31,9614.0,4566.0605,177.0,84.06415,920752.0,747057.0,547637.0,26.0094,GNB,Africa,2105535.0,18.732999801635746,0.0,0.0,0.0,Insufficient data
Iran,2025-05-31,7627863.0,85204.44,146837.0,1640.1925,155461760.0,65199830.0,58585264.0,65.44067,IRN,Asia,89524247.0,32.340999603271484,0.0,0.0,0.0,Insufficient data
Mozambique,2025-05-31,233909.0,7162.7656,2252.0,68.960785,34950856.0,22869646.0,21329744.0,65.31598,MOZ,Africa,32656242.0,16.249000549316406,2.0,0.0,0.0,Insufficient data
Montenegro,2025-05-31,251280.0,408818.7,2654.0,4317.9116,679171.0,292783.0,284869.0,46.346615,MNE,Europe,614649.0,39.08000183105469,0.0,0.0,0.0,Insufficient data
Belize,2025-05-31,71434.0,177369.58,688.0,1708.294,511106.0,258473.0,221478.0,54.992664,BLZ,North America,402741.0,25.520999908447266,2.0,0.0,0.0,Insufficient data
Sudan,2025-05-31,63993.0,1295.8418,5046.0,102.1802,28662108.0,15207452.0,13416394.0,27.167852,SDN,Africa,49383344.0,18.1200008392334,0.0,0.0,0.0,Insufficient data
Algeria,2025-05-31,272287.0,5987.3047,6881.0,151.30595,15267442.0,7840131.0,6481186.0,14.251447,DZA,Africa,45477391.0,27.982999801635746,24.0,0.0,0.0,Insufficient data
Brunei,2025-05-31,350550.0,769806.8,182.0,399.67148,1293100.0,451149.0,446714.0,98.09827,BRN,Asia,455374.0,31.275999069213867,0.0,0.0,0.0,Insufficient data
Burundi,2025-05-31,54569.0,4096.433,15.0,1.126033,42252.0,36909.0,36321.0,0.27265763,BDI,Africa,13321102.0,15.67199993133545,0.0,0.0,0.0,Insufficient data
Solomon Islands,2025-05-31,25954.0,33228.562,199.0,254.77707,625956.0,343821.0,254352.0,32.56435,SLB,Oceania,781075.0,20.030000686645508,0.0,0.0,0.0,Insufficient data
Mongolia,2025-05-31,1011489.0,298725.5,2136.0,630.83,5668144.0,2284018.0,2185282.0,64.53846,MNG,Asia,3386015.0,26.617000579833984,0.0,0.0,0.0,Insufficient data
Turks and Caicos Islands,2025-05-31,6851.0,149360.14,40.0,872.04865,73907.0,32815.0,30710.0,66.95154,TCA,North America,45869.0,37.86600112915039,5.0,0.0,0.0,Insufficient data
Jamaica,2025-05-31,157518.0,55480.69,3626.0,1277.1428,1529113.0,859773.0,760800.0,26.796753,JAM,North America,2839150.0,31.152999877929688,71.0,2.0,0.0,Insufficient data
Curacao,2025-05-31,45883.0,247547.88,305.0,1645.5355,260324.0,108601.0,100885.0,54.42946,CUW,North America,185350.0,37.95399856567383,0.0,0.0,0.0,Insufficient data
Rwanda,2025-05-31,133268.0,9762.49,1468.0,107.53771,27322060.0,10884714.0,10399665.0,76.182304,RWA,Africa,13651025.0,19.21999931335449,0.0,0.0,0.0,Insufficient data
Namibia,2025-05-31,172557.0,59715.164,4110.0,1422.3087,1005937.0,629767.0,550978.0,19.067173,NAM,Africa,2889668.0,20.825000762939453,0.0,0.0,0.0,Insufficient data
Reunion,2025-05-31,494595.0,567493.5,921.0,1056.7465,,,,,REU,Africa,871543.0,37.06499862670898,0.0,0.0,0.0,Insufficient data
Sweden,2025-05-31,2775659.0,264667.72,28779.0,2744.1672,28312816.0,7775726.0,7593676.0,72.40806,SWE,Europe,10487335.0,39.72800064086914,429.0,20.0,0.0,Improving
Kuwait,2025-05-31,667290.0,145394.48,2570.0,559.97217,8261221.0,3457498.0,3346176.0,72.90916,KWT,Asia,4589514.0,33.4630012512207,0.0,0.0,0.0,Insufficient data
Saint Kitts and Nevis,2025-05-31,6607.0,141380.64,46.0,984.33624,64297.0,33794.0,27000.0,57.776257,KNA,North America,46732.0,34.97100067138672,0.0,0.0,0.0,Insufficient data
Jordan,2025-06-30,1746997.0,155202.14,14122.0,1254.5897,10057975.0,4821579.0,4558313.0,40.495773,JOR,Asia,11256269.0,23.94300079345703,0.0,0.0,0.0,Insufficient data
Nicaragua,2025-06-30,16350.0,2429.1816,245.0,36.40058,15507763.0,6404524.0,6126708.0,91.026825,NIC,North America,6730662.0,24.91200065612793,27.0,0.0,0.0,Insufficient data
South Africa,2025-06-30,4072974.0,65294.6,102595.0,1644.7195,41798812.0,24210952.0,21038796.0,33.727688,ZAF,Africa,62378417.0,27.91900062561035,9.0,0.0,0.0,Insufficient data
Haiti,2025-06-30,34787.0,3024.009,860.0,74.759186,680104.0,521396.0,366339.0,3.1845589,HTI,North America,11503603.0,23.25,1.0,0.0,0.0,Insufficient data
Cuba,2025-06-30,1113683.0,100696.29,8530.0,771.26013,45995748.0,10805570.0,10053658.0,90.90253,CUB,North America,11059822.0,41.505001068115234,11.0,0.0,0.0,Insufficient data
Hungary,2025-06-30,2238059.0,231101.6,49124.0,5072.536,16701238.0,6420354.0,6206710.0,64.090385,HUN,Europe,9684308.0,42.99300003051758,24.0,0.0,0.0,Improving
Austria,2025-06-30,6083151.0,671082.94,22534.0,2485.9128,20468732.0,6899873.0,6683263.0,73.72863,AUT,Europe,9064678.0,42.83200073242188,16.0,0.0,0.0,Improving
Laos,2025-06-30,219060.0,28979.992,671.0,88.768265,11111066.0,5888649.0,5222417.0,69.08865,LAO,Asia,7559008.0,23.972000122070312,0.0,0.0,0.0,Insufficient data
Oman,2025-06-30,399449.0,84446.016,4628.0,978.3881,7108547.0,3279632.0,3048826.0,64.45409,OMN,Asia,4730229.0,28.972999572753903,0.0,0.0,0.0,Insufficient data
Nepal,2025-06-30,1003686.0,33776.586,12032.0,404.9074,62627628.0,27883196.0,24471044.0,82.35129,NPL,Asia,29715435.0,24.356000900268555,140.0,1.0,0.0,Insufficient data
Vietnam,2025-06-30,11624000.0,116612.4,43206.0,433.44418,266492140.0,90497670.0,85961570.0,86.23695,VNM,Asia,99680656.0,31.9379997253418,0.0,0.0,0.0,Insufficient data
Bonaire Sint Eustatius and Saba,2025-06-30,11922.0,416067.56,41.0,1430.8647,35845.0,19109.0,16736.0,58.407204,BES,North America,28654.0,39.77299880981445,0.0,0.0,0.0,Insufficient data
Moldova,2025-06-30,651016.0,214150.98,12284.0,4040.808,2293086.0,1109524.0,1078961.0,35.492302,MDA,Europe,3039986.0,37.47800064086914,47.0,0.0,0.0,Insufficient data
Dominican Republic,2025-06-30,661103.0,58865.52,4384.0,390.3574,16431089.0,7367193.0,6130483.0,54.586662,DOM,North America,11230734.0,27.316999435424805,0.0,0.0,0.0,Insufficient data
Trinidad and Tobago,2025-06-30,191496.0,128011.94,4390.0,2934.643,1592148.0,754399.0,718969.0,48.061897,TTO,North America,1495923.0,36.22600173950195,0.0,0.0,0.0,Insufficient data
Gambia,2025-06-30,12627.0,4789.355,372.0,141.09766,1444492.0,674314.0,539186.0,20.451042,GMB,Africa,2636472.0,17.985000610351562,0.0,0.0,0.0,Insufficient data
Saint Vincent and the Grenadines,2025-06-30,9674.0,94784.59,124.0,1214.9359,73443.0,37532.0,31632.0,30.992622,VCT,North America,102063.0,33.632999420166016,0.0,0.0,0.0,Insufficient data
Norway,2025-06-30,1538600.0,281960.34,5732.0,1050.4332,13020641.0,4346995.0,4061312.0,74.42668,NOR,Europe,5456796.0,39.43600082397461,1534.0,0.0,0.0,Stable
